date_time,pressure_mbar,temperature_celsius,dew_point_celsius,relative_humidity_percent,vapor_pressure_actual_mbar,specific_humidity_g_per_kg,air_density_g_per_m_cubed,wind_velocity_m_per_s,wind_direction_degrees,rainfall_mm,season
2020-01-10 22:00:00,997.88,5.02,2.3,82.5,7.21,4.51,1246.22,1.68,262.7,0.0,winter
2020-01-10 23:00:00,999.36,4.72,2.02,82.6,7.07,4.41,1249.48,1.99,302.4,0.0,winter
2020-01-11 00:00:00,1000.6,4.15,0.62,77.7,6.39,3.98,1253.92,1.38,265.8,0.0,winter
2020-01-11 01:00:00,1001.45,4.36,0.27,74.6,6.23,3.88,1254.11,1.87,256.8,0.0,winter
2020-01-11 02:00:00,1002.1,4.25,0.16,74.6,6.18,3.84,1255.46,1.75,286.8,0.0,winter
2020-01-11 03:00:00,1002.81,3.58,0.78,81.8,6.46,4.02,1259.26,1.31,285.2,0.0,winter
2020-01-11 04:00:00,1003.27,3.28,0.93,84.5,6.54,4.06,1261.16,1.57,256.8,0.0,winter
2020-01-11 05:00:00,1003.48,3.3,0.92,84.3,6.53,4.06,1261.35,2.41,255.9,0.0,winter
2020-01-11 06:00:00,1004.23,3.74,0.38,78.6,6.28,3.9,1260.44,1.48,256.0,0.0,winter
2020-01-11 07:00:00,1005.04,3.74,0.08,76.9,6.14,3.81,1261.51,0.8,264.8,0.0,winter
2020-01-11 08:00:00,1005.13,3.3,-0.52,75.9,5.88,3.65,1263.73,1.12,250.4,0.0,winter
2020-01-11 09:00:00,1005.7,3.41,-0.69,74.4,5.81,3.6,1263.97,1.98,252.1,0.0,winter
2020-01-11 10:00:00,1006.18,3.83,-0.2,74.9,6.02,3.73,1262.6,0.68,210.0,0.0,winter
2020-01-11 11:00:00,1007.01,4.54,0.17,73.2,6.19,3.83,1260.32,0.67,240.9,0.0,winter
2020-01-11 12:00:00,1006.75,5.08,-0.58,66.68,5.85,3.62,1257.69,1.56,301.6,0.0,winter
2020-01-11 13:00:00,1005.7,5.3,-1.01,63.64,5.67,3.52,1255.48,2.31,239.9,0.0,winter
2020-01-11 14:00:00,1004.98,5.48,-1.3,61.53,5.55,3.44,1253.82,3.45,208.5,0.0,winter
2020-01-11 15:00:00,1004.99,5.48,-1.16,62.13,5.61,3.48,1253.79,3.9,205.2,0.0,winter
2020-01-11 16:00:00,1004.23,4.59,-1.3,65.46,5.55,3.45,1256.92,3.78,196.7,0.0,winter
2020-01-11 17:00:00,1004.04,3.34,-1.44,70.8,5.5,3.41,1262.39,2.99,204.5,0.0,winter
2020-01-11 18:00:00,1003.95,2.33,-1.63,75.0,5.42,3.37,1266.91,2.01,230.0,0.0,winter
2020-01-11 19:00:00,1003.82,1.85,-1.77,76.8,5.36,3.33,1268.99,1.99,215.2,0.0,winter
2020-01-11 20:00:00,1003.64,1.48,-1.82,78.6,5.34,3.32,1270.48,0.78,227.6,0.0,winter
2020-01-11 21:00:00,1003.36,1.28,-2.0,78.7,5.27,3.28,1271.11,0.97,212.7,0.0,winter
2020-01-11 22:00:00,1002.71,0.65,-2.19,81.2,5.2,3.23,1273.22,1.79,194.8,0.0,winter
2020-01-11 23:00:00,1002.33,0.5,-2.22,81.9,5.19,3.23,1273.43,1.63,205.0,0.0,winter
2020-01-12 00:00:00,1001.69,-0.24,-2.38,85.4,5.13,3.19,1276.1,1.63,148.7,0.0,winter
2020-01-12 01:00:00,1001.01,0.02,-2.39,83.7,5.12,3.19,1274.01,2.16,195.1,0.0,winter
2020-01-12 02:00:00,1000.71,0.67,-2.26,80.6,5.17,3.22,1270.58,1.81,211.9,0.0,winter
2020-01-12 03:00:00,1000.16,0.23,-2.38,82.5,5.12,3.19,1271.97,1.92,207.7,0.0,winter
2020-01-12 04:00:00,999.58,0.11,-2.37,83.3,5.13,3.2,1271.8,2.11,185.0,0.0,winter
2020-01-12 05:00:00,999.37,0.46,-2.15,82.5,5.21,3.25,1269.83,1.76,195.5,0.0,winter
2020-01-12 06:00:00,998.92,0.26,-2.23,83.3,5.18,3.23,1270.22,1.98,213.2,0.0,winter
2020-01-12 07:00:00,998.69,0.62,-2.0,82.5,5.27,3.29,1268.22,1.55,181.9,0.0,winter
2020-01-12 08:00:00,998.32,0.45,-2.0,83.5,5.27,3.29,1268.52,1.92,161.7,0.0,winter
2020-01-12 09:00:00,998.0,0.89,-1.69,82.8,5.39,3.37,1266.03,2.95,186.5,0.0,winter
2020-01-12 10:00:00,997.72,1.94,-1.13,80.0,5.62,3.51,1260.72,2.12,178.8,0.0,winter
2020-01-12 11:00:00,997.22,3.64,-0.36,75.0,5.95,3.72,1252.22,2.29,164.6,0.0,winter
2020-01-12 12:00:00,995.91,5.29,-0.24,67.36,6.0,3.76,1243.1,3.24,154.4,0.0,winter
2020-01-12 13:00:00,995.74,4.5,-0.88,67.94,5.73,3.58,1246.58,3.37,155.9,0.0,winter
2020-01-12 14:00:00,995.64,3.96,-1.71,66.37,5.39,3.37,1249.04,2.47,179.5,0.0,winter
2020-01-12 15:00:00,995.96,3.33,-1.71,69.38,5.39,3.37,1252.28,2.52,194.3,0.0,winter
2020-01-12 16:00:00,996.12,2.93,-1.56,72.2,5.45,3.41,1254.26,1.62,156.1,0.0,winter
2020-01-12 17:00:00,995.83,2.49,-1.72,73.6,5.38,3.37,1255.93,2.3,188.6,0.0,winter
2020-01-12 18:00:00,996.34,2.74,-1.35,74.3,5.53,3.46,1255.36,2.01,174.5,0.0,winter
2020-01-12 19:00:00,996.22,3.39,-0.38,76.2,5.94,3.72,1252.06,5.82,207.1,0.0,winter
2020-01-12 20:00:00,996.43,3.86,0.07,76.2,6.14,3.84,1250.12,6.88,214.2,0.0,winter
2020-01-12 21:00:00,996.6,4.08,0.3,76.3,6.24,3.9,1249.31,7.37,213.6,0.0,winter
2020-01-12 22:00:00,996.9,3.6,0.21,78.4,6.2,3.88,1251.85,4.39,202.2,0.0,winter
2020-01-12 23:00:00,996.72,3.46,0.43,80.5,6.3,3.94,1252.24,4.85,220.9,0.0,winter
2020-01-13 00:00:00,997.35,2.71,0.16,83.2,6.18,3.86,1256.46,2.59,164.5,0.0,winter
2020-01-13 01:00:00,997.09,3.09,0.71,84.3,6.43,4.02,1254.31,2.6,174.6,0.0,winter
2020-01-13 02:00:00,997.17,3.25,0.88,84.4,6.51,4.07,1253.65,1.16,184.3,0.0,winter
2020-01-13 03:00:00,997.13,3.15,1.03,85.9,6.58,4.12,1254.01,2.19,217.1,0.0,winter
2020-01-13 04:00:00,997.03,4.31,1.5,81.9,6.81,4.26,1248.55,1.98,161.1,0.0,winter
2020-01-13 05:00:00,996.79,2.89,1.03,87.5,6.58,4.12,1254.76,0.98,149.2,0.0,winter
2020-01-13 06:00:00,996.65,3.35,1.29,86.3,6.71,4.2,1252.44,2.88,194.6,0.0,winter
2020-01-13 07:00:00,996.65,3.06,1.09,86.8,6.61,4.14,1253.79,1.95,194.5,0.0,winter
2020-01-13 08:00:00,996.48,3.35,1.29,86.3,6.71,4.2,1252.2,1.19,194.6,0.0,winter
2020-01-13 09:00:00,996.34,3.95,1.81,85.9,6.97,4.36,1249.21,3.65,203.8,0.0,winter
2020-01-13 10:00:00,996.21,3.86,1.57,85.0,6.85,4.29,1249.53,2.62,178.7,0.0,winter
2020-01-13 11:00:00,995.99,4.82,2.14,82.7,7.13,4.46,1244.8,2.62,186.3,0.0,winter
2020-01-13 12:00:00,995.33,5.18,2.18,80.9,7.15,4.48,1242.36,4.11,196.0,0.0,winter
2020-01-13 13:00:00,994.59,5.25,2.21,80.7,7.17,4.49,1241.11,2.42,205.8,0.0,winter
2020-01-13 14:00:00,993.84,5.27,2.27,80.9,7.2,4.52,1240.05,2.93,189.2,0.0,winter
2020-01-13 15:00:00,993.23,4.83,2.09,82.4,7.11,4.46,1241.32,2.93,197.3,0.0,winter
2020-01-13 16:00:00,992.48,4.26,1.94,84.8,7.03,4.42,1242.94,3.02,167.0,0.0,winter
2020-01-13 17:00:00,991.93,4.19,1.79,84.3,6.95,4.37,1242.59,3.86,201.1,0.0,winter
2020-01-13 18:00:00,992.11,4.48,1.92,83.4,7.02,4.41,1241.51,5.94,216.1,0.0,winter
2020-01-13 19:00:00,991.71,4.6,1.8,82.0,6.96,4.38,1240.5,4.77,209.9,0.0,winter
2020-01-13 20:00:00,991.43,4.41,1.92,83.8,7.02,4.42,1240.95,2.77,213.2,0.0,winter
2020-01-13 21:00:00,990.83,4.18,1.96,85.4,7.04,4.43,1241.24,3.37,199.1,0.0,winter
2020-01-13 22:00:00,990.02,3.59,1.81,88.1,6.96,4.39,1242.89,3.19,190.4,0.0,winter
2020-01-13 23:00:00,989.8,3.95,1.89,86.4,7.0,4.41,1240.99,3.77,195.3,0.0,winter
2020-01-14 00:00:00,989.64,4.38,1.93,84.0,7.02,4.42,1238.83,3.94,206.1,0.0,winter
2020-01-14 01:00:00,989.0,3.89,1.79,86.1,6.95,4.38,1240.26,2.77,187.3,0.0,winter
2020-01-14 02:00:00,987.76,4.15,1.96,85.6,7.04,4.44,1237.52,3.53,190.3,0.0,winter
2020-01-14 03:00:00,987.44,4.6,2.01,83.2,7.06,4.46,1235.06,3.8,183.3,0.0,winter
2020-01-14 04:00:00,987.04,4.74,1.55,79.7,6.83,4.32,1234.05,3.44,177.4,0.0,winter
2020-01-14 05:00:00,986.7,4.13,1.21,81.2,6.67,4.21,1236.42,3.06,180.2,0.0,winter
2020-01-14 06:00:00,986.47,5.03,1.2,76.2,6.67,4.21,1232.14,2.4,176.6,0.0,winter
2020-01-14 07:00:00,986.5,6.13,1.06,69.86,6.59,4.17,1227.38,3.27,201.0,0.0,winter
2020-01-14 08:00:00,986.56,5.74,0.77,70.3,6.46,4.08,1229.23,4.41,181.0,0.0,winter
2020-01-14 09:00:00,986.45,5.3,0.68,72.0,6.42,4.06,1231.04,3.82,198.2,0.0,winter
2020-01-14 10:00:00,986.79,6.42,0.79,67.17,6.47,4.09,1226.51,2.26,193.6,0.0,winter
2020-01-14 11:00:00,986.95,7.24,0.55,62.37,6.36,4.02,1223.17,3.86,158.7,0.0,winter
2020-01-14 12:00:00,986.63,7.63,0.78,61.76,6.47,4.09,1221.02,1.76,157.5,0.0,winter
2020-01-14 13:00:00,986.26,10.71,3.16,59.46,7.67,4.85,1206.77,5.86,212.1,0.0,winter
2020-01-14 14:00:00,986.3,10.74,2.77,57.74,7.46,4.72,1206.78,4.46,202.3,0.0,winter
2020-01-14 15:00:00,986.66,9.76,1.86,57.78,6.99,4.42,1211.63,4.3,200.8,0.0,winter
2020-01-14 16:00:00,986.79,8.54,0.91,58.57,6.52,4.12,1217.25,5.0,202.1,0.0,winter
2020-01-14 17:00:00,986.91,8.78,0.77,57.06,6.46,4.08,1216.39,4.96,204.2,0.0,winter
2020-01-14 18:00:00,987.43,8.85,0.75,56.7,6.45,4.07,1216.74,4.02,196.8,0.0,winter
2020-01-14 19:00:00,987.47,8.96,0.94,57.06,6.54,4.13,1216.27,4.26,192.9,0.0,winter
2020-01-14 20:00:00,987.55,8.69,1.07,58.67,6.6,4.17,1217.51,3.12,180.1,0.0,winter
2020-01-14 21:00:00,987.21,9.57,1.32,56.29,6.72,4.25,1213.24,7.61,207.2,0.0,winter
2020-01-14 22:00:00,987.16,9.85,1.7,56.77,6.91,4.37,1211.89,7.04,190.9,0.0,winter
2020-01-14 23:00:00,987.72,9.61,1.78,58.02,6.95,4.39,1213.59,3.42,175.4,0.0,winter
2020-01-15 00:00:00,988.1,9.23,2.16,61.15,7.14,4.51,1215.61,4.0,191.8,0.0,winter
2020-01-15 01:00:00,988.49,8.93,1.95,61.49,7.03,4.44,1217.43,1.97,175.6,0.0,winter
2020-01-15 02:00:00,988.6,8.86,1.87,61.43,6.99,4.41,1217.89,3.23,183.8,0.0,winter
2020-01-15 03:00:00,988.75,9.27,1.65,58.79,6.88,4.34,1216.36,4.04,173.2,0.0,winter
2020-01-15 04:00:00,988.78,8.81,1.01,57.91,6.57,4.14,1218.52,2.65,179.4,0.0,winter
2020-01-15 05:00:00,988.73,10.14,1.15,53.52,6.64,4.19,1212.71,3.25,196.0,0.0,winter
2020-01-15 06:00:00,989.03,11.05,1.29,50.85,6.71,4.23,1209.16,6.14,211.5,0.0,winter
2020-01-15 07:00:00,989.73,10.76,1.77,53.69,6.94,4.38,1211.15,4.13,227.8,0.0,winter
2020-01-15 08:00:00,989.99,9.91,1.64,56.28,6.88,4.33,1215.13,4.54,194.6,0.0,winter
2020-01-15 09:00:00,990.37,8.74,0.73,57.04,6.44,4.06,1220.85,3.12,184.5,0.0,winter
2020-01-15 10:00:00,990.59,8.99,0.5,55.14,6.33,3.99,1220.09,3.25,187.7,0.0,winter
2020-01-15 11:00:00,990.71,9.44,0.46,53.35,6.32,3.98,1218.3,3.75,178.9,0.0,winter
2020-01-15 12:00:00,990.23,11.11,1.26,50.53,6.69,4.21,1210.39,4.2,188.4,0.0,winter
2020-01-15 13:00:00,989.43,12.9,1.65,46.18,6.88,4.34,1201.75,4.64,181.3,0.0,winter
2020-01-15 14:00:00,989.29,13.24,1.62,45.07,6.87,4.33,1200.16,6.63,208.6,0.0,winter
2020-01-15 15:00:00,989.34,13.16,1.97,46.46,7.04,4.44,1200.47,4.6,202.7,0.0,winter
2020-01-15 16:00:00,989.85,11.53,1.6,50.36,6.86,4.32,1208.06,5.94,208.6,0.0,winter
2020-01-15 17:00:00,990.61,9.11,1.53,58.93,6.82,4.3,1219.37,2.35,182.9,0.0,winter
2020-01-15 18:00:00,991.59,8.98,1.37,58.77,6.75,4.24,1221.18,2.56,196.7,0.0,winter
2020-01-15 19:00:00,992.58,9.22,1.44,58.11,6.78,4.26,1221.34,2.61,204.4,0.0,winter
2020-01-15 20:00:00,993.0,8.29,1.39,61.68,6.76,4.24,1225.91,2.08,212.1,0.0,winter
2020-01-15 21:00:00,993.18,8.71,2.04,62.81,7.08,4.44,1224.15,4.44,207.3,0.0,winter
2020-01-15 22:00:00,993.66,7.96,2.06,66.2,7.09,4.45,1228.01,3.5,197.2,0.0,winter
2020-01-15 23:00:00,994.21,9.48,2.97,63.71,7.56,4.75,1221.87,4.17,203.2,0.0,winter
2020-01-16 00:00:00,994.98,10.03,3.16,62.26,7.67,4.81,1220.39,3.94,215.3,0.0,winter
2020-01-16 01:00:00,996.08,10.51,3.4,61.32,7.8,4.89,1219.62,3.99,206.5,0.0,winter
2020-01-16 02:00:00,997.06,10.14,3.61,63.81,7.92,4.95,1222.35,2.46,210.2,0.0,winter
2020-01-16 03:00:00,998.04,9.45,3.41,65.89,7.81,4.88,1226.6,0.91,177.6,0.0,winter
2020-01-16 04:00:00,998.79,9.04,3.74,69.33,7.99,4.99,1229.22,1.03,45.39,0.0,winter
2020-01-16 05:00:00,999.65,9.0,5.05,76.2,8.76,5.47,1230.1,2.31,234.7,0.0,winter
2020-01-16 06:00:00,1000.28,7.74,5.27,84.3,8.89,5.55,1236.33,2.23,227.1,0.0,winter
2020-01-16 07:00:00,1000.76,6.71,4.74,87.2,8.57,5.34,1241.64,1.27,191.8,0.0,winter
2020-01-16 08:00:00,1001.46,6.26,4.36,87.6,8.35,5.2,1244.62,0.7,206.3,0.0,winter
2020-01-16 09:00:00,1002.01,5.72,4.23,90.1,8.27,5.15,1247.76,1.53,221.6,0.0,winter
2020-01-16 10:00:00,1002.48,6.23,4.15,86.5,8.22,5.12,1246.09,1.12,217.9,0.0,winter
2020-01-16 11:00:00,1002.53,7.39,4.23,80.3,8.27,5.15,1240.97,0.57,217.6,0.0,winter
2020-01-16 12:00:00,1002.16,9.63,4.8,71.8,8.61,5.36,1230.52,0.9,151.3,0.0,winter
2020-01-16 13:00:00,1001.56,12.18,5.46,63.42,9.01,5.62,1218.6,1.72,177.8,0.0,winter
2020-01-16 14:00:00,1000.91,12.6,4.66,58.34,8.52,5.31,1216.25,2.57,191.5,0.0,winter
2020-01-16 15:00:00,1001.04,12.26,4.48,58.9,8.41,5.25,1217.9,3.11,185.8,0.0,winter
2020-01-16 16:00:00,1001.13,11.95,4.24,59.11,8.27,5.16,1219.41,1.39,215.6,0.0,winter
2020-01-16 17:00:00,1000.79,10.29,3.95,64.69,8.11,5.06,1226.21,1.71,208.1,0.0,winter
2020-01-16 18:00:00,1000.58,9.28,4.47,71.8,8.41,5.24,1230.2,1.91,201.4,0.0,winter
2020-01-16 19:00:00,1000.66,7.94,4.24,77.4,8.28,5.16,1236.22,2.07,191.5,0.0,winter
2020-01-16 20:00:00,1000.66,6.33,3.57,82.4,7.89,4.92,1243.5,1.84,181.5,0.0,winter
2020-01-16 21:00:00,1000.54,6.21,3.71,84.0,7.97,4.97,1243.89,2.08,202.3,0.0,winter
2020-01-16 22:00:00,1000.31,4.74,3.0,88.5,7.58,4.73,1250.36,1.43,203.6,0.0,winter
2020-01-16 23:00:00,999.69,4.72,3.07,89.0,7.62,4.75,1249.62,1.43,180.1,0.0,winter
2020-01-17 00:00:00,999.3,4.73,2.97,88.3,7.56,4.72,1249.14,1.22,199.9,0.0,winter
2020-01-17 01:00:00,998.61,4.59,2.71,87.6,7.43,4.64,1248.98,0.65,192.2,0.0,winter
2020-01-17 02:00:00,998.06,2.19,0.98,91.7,6.56,4.1,1259.57,0.79,185.2,0.0,winter
2020-01-17 03:00:00,997.19,3.13,1.78,90.8,6.95,4.35,1253.98,0.75,201.5,0.0,winter
2020-01-17 04:00:00,996.65,4.05,2.17,87.5,7.15,4.47,1249.04,0.66,209.1,0.0,winter
2020-01-17 05:00:00,996.14,3.93,2.09,87.7,7.1,4.45,1248.97,1.01,224.6,0.0,winter
2020-01-17 06:00:00,995.76,2.91,1.43,90.0,6.78,4.24,1253.3,0.79,227.4,0.0,winter
2020-01-17 07:00:00,995.33,3.15,1.44,88.5,6.78,4.25,1251.64,1.31,204.1,0.0,winter
2020-01-17 08:00:00,994.68,3.46,1.36,86.1,6.74,4.23,1249.46,2.5,202.7,0.0,winter
2020-01-17 09:00:00,994.11,3.55,1.08,83.8,6.6,4.14,1248.39,2.69,189.2,0.0,winter
2020-01-17 10:00:00,993.43,2.02,0.12,87.2,6.16,3.87,1254.69,1.5,203.2,0.0,winter
2020-01-17 11:00:00,992.99,3.96,0.87,80.2,6.51,4.08,1245.19,1.02,210.7,0.0,winter
2020-01-17 12:00:00,991.71,5.67,1.58,74.9,6.85,4.31,1235.79,2.02,170.0,0.0,winter
2020-01-17 13:00:00,991.24,8.14,2.7,68.43,7.42,4.67,1224.07,2.23,144.8,0.0,winter
2020-01-17 14:00:00,990.27,8.3,2.9,68.7,7.53,4.74,1222.13,3.1,159.5,0.0,winter
2020-01-17 15:00:00,989.92,8.14,2.75,68.7,7.45,4.69,1222.43,3.86,158.3,0.0,winter
2020-01-17 16:00:00,989.78,6.88,2.28,72.4,7.2,4.54,1227.86,2.56,177.8,0.0,winter
2020-01-17 17:00:00,990.22,5.68,1.91,76.6,7.01,4.42,1233.78,1.68,193.2,0.0,winter
2020-01-17 18:00:00,990.47,4.79,1.72,80.4,6.92,4.36,1238.09,2.15,215.6,0.0,winter
2020-01-17 19:00:00,990.63,6.05,2.32,76.9,7.22,4.55,1232.59,4.99,200.5,0.0,winter
2020-01-17 20:00:00,991.22,4.98,1.97,80.8,7.04,4.43,1238.12,0.71,181.0,0.0,winter
2020-01-17 21:00:00,991.17,5.08,1.91,79.9,7.01,4.41,1237.64,1.57,192.2,0.0,winter
2020-01-17 22:00:00,991.54,5.48,2.24,79.6,7.18,4.52,1236.26,1.57,214.9,0.0,winter
2020-01-17 23:00:00,991.78,5.62,2.47,80.1,7.3,4.59,1235.88,1.27,134.4,0.0,winter
2020-01-18 00:00:00,992.07,6.75,3.62,80.4,7.92,4.98,1230.96,1.48,272.9,0.0,winter
2020-01-18 01:00:00,992.78,6.87,3.17,77.2,7.67,4.82,1231.4,1.69,233.9,0.0,winter
2020-01-18 02:00:00,993.63,6.08,2.44,77.4,7.28,4.57,1236.17,0.96,200.6,0.0,winter
2020-01-18 03:00:00,994.22,5.53,2.14,78.7,7.13,4.47,1239.4,1.04,219.6,0.0,winter
2020-01-18 04:00:00,994.9,5.08,1.05,75.1,6.59,4.13,1242.5,1.07,234.6,0.0,winter
2020-01-18 05:00:00,995.39,4.67,-0.02,71.5,6.1,3.82,1245.18,1.03,202.1,0.0,winter
2020-01-18 06:00:00,995.91,4.14,0.2,75.4,6.2,3.88,1248.17,0.38,119.3,0.0,winter
2020-01-18 07:00:00,996.62,3.72,0.09,77.1,6.15,3.85,1251.01,0.42,79.1,0.0,winter
2020-01-18 08:00:00,997.05,3.58,-0.11,76.7,6.06,3.79,1252.23,1.62,240.2,0.0,winter
2020-01-18 09:00:00,997.51,3.37,-0.25,77.1,6.0,3.75,1253.78,1.43,226.1,0.0,winter
2020-01-18 10:00:00,997.72,2.72,-0.17,81.2,6.03,3.77,1256.99,1.32,184.4,0.0,winter
2020-01-18 11:00:00,997.92,4.76,0.59,74.3,6.38,3.98,1247.85,2.12,164.7,0.0,winter
2020-01-18 12:00:00,997.72,5.95,0.22,66.58,6.21,3.88,1242.36,4.04,210.4,0.0,winter
2020-01-18 13:00:00,997.49,5.87,0.1,66.34,6.15,3.85,1242.43,4.02,210.0,0.0,winter
2020-01-18 14:00:00,997.3,6.26,-0.52,61.73,5.88,3.68,1240.6,2.4,235.5,0.0,winter
2020-01-18 15:00:00,997.34,5.92,-0.96,61.19,5.69,3.56,1242.25,1.47,238.3,0.0,winter
2020-01-18 16:00:00,997.48,5.43,-0.52,65.4,5.88,3.68,1244.52,2.78,208.0,0.0,winter
2020-01-18 17:00:00,997.86,4.98,-0.46,67.77,5.91,3.69,1247.0,0.71,215.1,0.0,winter
2020-01-18 18:00:00,998.34,4.45,-0.38,70.7,5.94,3.71,1249.95,1.29,278.8,0.0,winter
2020-01-18 19:00:00,998.7,4.09,-0.39,72.5,5.93,3.7,1252.06,1.9,245.2,0.0,winter
2020-01-18 20:00:00,998.83,4.09,-0.64,71.2,5.83,3.64,1252.25,1.41,268.5,0.0,winter
2020-01-18 21:00:00,999.2,3.57,-0.63,73.9,5.83,3.64,1255.07,1.75,266.2,0.0,winter
2020-01-18 22:00:00,999.53,3.44,-0.27,76.6,5.99,3.74,1256.02,1.6,264.3,0.0,winter
2020-01-18 23:00:00,999.77,3.34,-0.09,78.1,6.07,3.78,1256.69,0.73,233.7,0.0,winter
2020-01-19 00:00:00,1000.19,2.94,-0.26,79.4,5.99,3.73,1259.11,2.08,258.9,0.0,winter
2020-01-19 01:00:00,1000.47,2.32,-0.75,80.1,5.78,3.6,1262.41,2.22,253.1,0.0,winter
2020-01-19 02:00:00,1000.88,1.9,-0.83,82.0,5.75,3.58,1264.83,1.44,256.8,0.0,winter
2020-01-19 03:00:00,1001.42,1.17,-0.87,86.2,5.73,3.57,1268.93,2.18,246.2,0.0,winter
2020-01-19 04:00:00,1002.19,1.12,-0.83,86.7,5.75,3.57,1270.09,0.55,210.9,0.0,winter
2020-01-19 05:00:00,1002.59,1.66,-0.64,84.6,5.83,3.62,1268.07,1.15,230.9,0.0,winter
2020-01-19 06:00:00,1003.01,1.74,-0.58,84.5,5.85,3.64,1268.23,0.94,230.3,0.0,winter
2020-01-19 07:00:00,1003.69,1.16,-0.17,90.8,6.03,3.75,1271.72,1.35,244.0,0.2,winter
2020-01-19 08:00:00,1004.34,0.58,-0.27,94.0,5.99,3.72,1275.23,0.59,105.9,0.0,winter
2020-01-19 09:00:00,1005.22,0.75,0.03,94.9,6.12,3.8,1275.52,0.67,177.1,0.0,winter
2020-01-19 10:00:00,1006.08,1.94,0.54,90.4,6.35,3.94,1270.98,2.75,248.1,0.0,winter
2020-01-19 11:00:00,1007.14,2.9,1.06,87.6,6.59,4.08,1267.76,1.04,144.9,0.0,winter
2020-01-19 12:00:00,1007.55,3.25,1.0,85.1,6.57,4.07,1266.67,1.3,244.0,0.0,winter
2020-01-19 13:00:00,1007.84,3.99,0.97,80.6,6.55,4.05,1263.68,1.51,279.7,0.0,winter
2020-01-19 14:00:00,1008.63,3.8,0.87,81.1,6.51,4.02,1265.54,1.6,279.0,0.0,winter
2020-01-19 15:00:00,1008.89,4.02,0.66,78.6,6.41,3.96,1264.92,1.04,267.0,0.0,winter
2020-01-19 16:00:00,1009.74,3.94,0.69,79.3,6.42,3.97,1266.37,1.31,262.0,0.0,winter
2020-01-19 17:00:00,1010.65,3.33,0.48,81.5,6.33,3.9,1270.33,2.23,248.1,0.0,winter
2020-01-19 18:00:00,1011.51,3.06,0.09,80.8,6.15,3.79,1272.77,1.64,244.9,0.0,winter
2020-01-19 19:00:00,1012.34,2.92,0.41,83.5,6.29,3.87,1274.4,1.21,238.2,0.0,winter
2020-01-19 20:00:00,1012.88,2.89,0.55,84.5,6.36,3.91,1275.17,1.41,238.9,0.0,winter
2020-01-19 21:00:00,1013.72,2.91,0.43,83.7,6.3,3.88,1276.17,2.18,263.1,0.0,winter
2020-01-19 22:00:00,1014.17,2.92,0.63,84.8,6.39,3.93,1276.64,1.32,241.7,0.0,winter
2020-01-19 23:00:00,1014.94,2.97,0.69,84.9,6.42,3.95,1277.35,0.48,219.5,0.0,winter
2020-01-20 00:00:00,1015.51,2.83,0.7,85.8,6.42,3.94,1278.75,0.5,189.8,0.0,winter
2020-01-20 01:00:00,1015.88,2.87,0.62,85.1,6.39,3.92,1279.05,1.22,41.62,0.0,winter
2020-01-20 02:00:00,1016.15,2.74,0.74,86.6,6.45,3.96,1279.93,0.72,101.5,0.0,winter
2020-01-20 03:00:00,1016.53,2.76,0.6,85.6,6.38,3.91,1280.37,0.49,99.4,0.0,winter
2020-01-20 04:00:00,1016.83,2.58,0.3,84.9,6.24,3.83,1281.67,0.32,194.4,0.0,winter
2020-01-20 05:00:00,1017.14,2.25,0.22,86.4,6.21,3.8,1283.62,0.77,96.9,0.0,winter
2020-01-20 06:00:00,1017.76,2.26,0.04,85.2,6.13,3.75,1284.36,0.83,117.2,0.0,winter
2020-01-20 07:00:00,1017.87,2.41,-0.42,81.5,5.92,3.63,1283.92,1.21,313.3,0.0,winter
2020-01-20 08:00:00,1018.29,1.95,-0.67,82.7,5.82,3.56,1286.64,1.02,248.6,0.0,winter
2020-01-20 09:00:00,1018.9,2.13,-0.51,82.6,5.89,3.6,1286.53,0.55,137.4,0.0,winter
2020-01-20 10:00:00,1019.59,2.59,-0.5,80.0,5.89,3.6,1285.25,0.97,147.3,0.0,winter
2020-01-20 11:00:00,1019.96,3.08,-0.37,78.0,5.95,3.63,1283.42,0.95,22.63,0.0,winter
2020-01-20 12:00:00,1020.07,3.79,-0.21,75.0,6.01,3.68,1280.22,0.63,340.1,0.0,winter
2020-01-20 13:00:00,1019.94,3.99,-1.32,68.2,5.55,3.39,1279.37,0.48,264.8,0.0,winter
2020-01-20 14:00:00,1019.59,3.77,-1.69,67.37,5.4,3.3,1280.0,0.66,227.6,0.0,winter
2020-01-20 15:00:00,1019.3,4.48,-1.54,64.82,5.46,3.34,1276.34,0.44,233.6,0.0,winter
2020-01-20 16:00:00,1019.06,3.84,-1.57,67.67,5.44,3.33,1279.01,0.94,315.3,0.0,winter
2020-01-20 17:00:00,1018.87,3.56,-1.39,69.93,5.52,3.37,1280.03,1.09,315.9,0.0,winter
2020-01-20 18:00:00,1018.96,3.02,-1.57,71.7,5.44,3.33,1282.69,0.48,300.0,0.0,winter
2020-01-20 19:00:00,1019.05,2.48,-1.69,73.9,5.4,3.3,1285.35,0.3,248.9,0.0,winter
2020-01-20 20:00:00,1019.09,1.34,-2.2,77.2,5.2,3.18,1290.82,1.23,233.5,0.0,winter
2020-01-20 21:00:00,1018.97,0.33,-2.39,81.9,5.12,3.13,1295.47,1.34,218.4,0.0,winter
